430.png	[[[496.0, 240.0], [562.0, 233.0], [567.0, 285.0], [502.0, 289.0]], [[559.0, 206.0], [674.0, 206.0], [674.0, 289.0], [559.0, 289.0]], [[523.0, 132.0], [648.0, 103.0], [671.0, 201.0], [546.0, 230.0]], [[33.0, 64.0], [518.0, 82.0], [512.0, 220.0], [28.0, 202.0]]]
439.png	[[[265.0, 76.0], [271.0, 76.0], [271.0, 81.0], [265.0, 81.0]], [[289.0, 52.0], [311.0, 52.0], [311.0, 92.0], [289.0, 92.0]], [[35.0, 12.0], [305.0, 20.0], [303.0, 112.0], [33.0, 105.0]]]
454.png	[[[169.0, 103.0], [185.0, 103.0], [185.0, 111.0], [169.0, 111.0]], [[47.0, 10.0], [279.0, 13.0], [278.0, 89.0], [46.0, 86.0]]]
488.png	[[[75.0, 348.0], [297.0, 343.0], [301.0, 494.0], [79.0, 500.0]], [[703.0, 323.0], [1033.0, 323.0], [1033.0, 501.0], [703.0, 501.0]], [[1209.0, 65.0], [1768.0, 65.0], [1768.0, 314.0], [1209.0, 314.0]], [[590.0, 44.0], [906.0, 29.0], [920.0, 303.0], [605.0, 319.0]]]
610.png	[[[55.0, 339.0], [275.0, 345.0], [271.0, 502.0], [51.0, 498.0]], [[988.0, 331.0], [1320.0, 337.0], [1317.0, 502.0], [985.0, 502.0]], [[1458.0, 342.0], [1557.0, 342.0], [1557.0, 489.0], [1458.0, 489.0]], [[1190.0, 67.0], [1747.0, 67.0], [1747.0, 318.0], [1190.0, 318.0]]]
62.png	[[[532.0, 201.0], [606.0, 201.0], [606.0, 272.0], [532.0, 272.0]], [[741.0, 163.0], [814.0, 161.0], [817.0, 271.0], [744.0, 273.0]], [[793.0, 82.0], [882.0, 87.0], [878.0, 156.0], [790.0, 151.0]], [[131.0, 21.0], [666.0, 21.0], [666.0, 180.0], [131.0, 180.0]]]
624.png	[[[39.0, 337.0], [260.0, 337.0], [260.0, 496.0], [39.0, 496.0]], [[369.0, 364.0], [435.0, 348.0], [454.0, 423.0], [388.0, 439.0]], [[471.0, 328.0], [676.0, 314.0], [688.0, 477.0], [483.0, 491.0]], [[729.0, 313.0], [902.0, 313.0], [902.0, 500.0], [729.0, 500.0]], [[472.0, 249.0], [535.0, 249.0], [535.0, 331.0], [472.0, 331.0]], [[39.0, 177.0], [155.0, 177.0], [155.0, 293.0], [39.0, 293.0]], [[135.0, 168.0], [284.0, 168.0], [284.0, 298.0], [135.0, 298.0]], [[1257.0, 54.0], [1735.0, 59.0], [1732.0, 319.0], [1254.0, 314.0]]]
626.png	[[[34.0, 355.0], [256.0, 355.0], [256.0, 514.0], [34.0, 514.0]], [[1572.0, 351.0], [1738.0, 358.0], [1732.0, 505.0], [1566.0, 498.0]], [[548.0, 330.0], [677.0, 324.0], [686.0, 502.0], [556.0, 508.0]], [[34.0, 198.0], [158.0, 198.0], [158.0, 307.0], [34.0, 307.0]], [[135.0, 184.0], [285.0, 184.0], [285.0, 312.0], [135.0, 312.0]], [[1026.0, 72.0], [1729.0, 72.0], [1729.0, 323.0], [1026.0, 323.0]]]
629.png	[[[1350.0, 347.0], [1622.0, 347.0], [1622.0, 486.0], [1350.0, 486.0]], [[54.0, 345.0], [270.0, 345.0], [270.0, 495.0], [54.0, 495.0]], [[474.0, 327.0], [923.0, 327.0], [923.0, 506.0], [474.0, 506.0]], [[493.0, 276.0], [532.0, 276.0], [532.0, 331.0], [493.0, 331.0]], [[52.0, 186.0], [163.0, 186.0], [163.0, 298.0], [52.0, 298.0]], [[146.0, 184.0], [289.0, 157.0], [317.0, 297.0], [173.0, 324.0]], [[624.0, 80.0], [1721.0, 80.0], [1721.0, 289.0], [624.0, 289.0]]]
642.png	[[[1339.0, 355.0], [1540.0, 355.0], [1540.0, 490.0], [1339.0, 490.0]], [[37.0, 347.0], [266.0, 347.0], [266.0, 505.0], [37.0, 505.0]], [[553.0, 321.0], [1107.0, 321.0], [1107.0, 515.0], [553.0, 515.0]], [[490.0, 282.0], [520.0, 282.0], [520.0, 333.0], [490.0, 333.0]], [[141.0, 188.0], [283.0, 169.0], [301.0, 306.0], [160.0, 325.0]], [[900.0, 83.0], [1718.0, 88.0], [1717.0, 301.0], [899.0, 297.0]]]
653.png	[[[37.0, 332.0], [251.0, 336.0], [247.0, 486.0], [34.0, 481.0]], [[461.0, 311.0], [786.0, 318.0], [782.0, 490.0], [458.0, 484.0]], [[457.0, 246.0], [520.0, 246.0], [520.0, 322.0], [457.0, 322.0]], [[33.0, 176.0], [140.0, 176.0], [140.0, 281.0], [33.0, 281.0]], [[141.0, 165.0], [279.0, 165.0], [279.0, 288.0], [141.0, 288.0]], [[605.0, 67.0], [1699.0, 76.0], [1697.0, 285.0], [603.0, 275.0]]]
656.png	[[[43.0, 317.0], [275.0, 317.0], [275.0, 478.0], [43.0, 478.0]], [[565.0, 311.0], [677.0, 299.0], [696.0, 466.0], [585.0, 478.0]], [[478.0, 210.0], [554.0, 221.0], [539.0, 318.0], [464.0, 307.0]], [[31.0, 138.0], [304.0, 133.0], [307.0, 279.0], [34.0, 284.0]], [[908.0, 57.0], [1717.0, 66.0], [1715.0, 269.0], [906.0, 261.0]]]
666.png	[[[36.0, 332.0], [250.0, 332.0], [250.0, 480.0], [36.0, 480.0]], [[1331.0, 332.0], [1496.0, 332.0], [1496.0, 471.0], [1331.0, 471.0]], [[755.0, 318.0], [985.0, 318.0], [985.0, 478.0], [755.0, 478.0]], [[483.0, 276.0], [507.0, 276.0], [507.0, 307.0], [483.0, 307.0]], [[22.0, 157.0], [133.0, 149.0], [142.0, 286.0], [31.0, 294.0]], [[901.0, 68.0], [1695.0, 77.0], [1693.0, 269.0], [899.0, 261.0]]]
680.png	[[[34.0, 348.0], [258.0, 356.0], [251.0, 520.0], [28.0, 512.0]], [[702.0, 329.0], [901.0, 329.0], [901.0, 523.0], [702.0, 523.0]], [[468.0, 331.0], [681.0, 331.0], [681.0, 504.0], [468.0, 504.0]], [[464.0, 260.0], [532.0, 260.0], [532.0, 349.0], [464.0, 349.0]], [[33.0, 200.0], [158.0, 200.0], [158.0, 311.0], [33.0, 311.0]], [[131.0, 205.0], [271.0, 189.0], [285.0, 308.0], [145.0, 323.0]], [[1252.0, 73.0], [1731.0, 73.0], [1731.0, 338.0], [1252.0, 338.0]]]
685.png	[[[41.0, 330.0], [268.0, 330.0], [268.0, 488.0], [41.0, 488.0]], [[1582.0, 328.0], [1742.0, 328.0], [1742.0, 482.0], [1582.0, 482.0]], [[562.0, 294.0], [694.0, 294.0], [694.0, 484.0], [562.0, 484.0]], [[24.0, 164.0], [291.0, 138.0], [304.0, 292.0], [37.0, 318.0]], [[1046.0, 56.0], [1736.0, 56.0], [1736.0, 298.0], [1046.0, 298.0]]]
88.png	[[[302.0, 182.0], [342.0, 182.0], [342.0, 229.0], [302.0, 229.0]], [[395.0, 178.0], [449.0, 174.0], [453.0, 216.0], [398.0, 220.0]], [[449.0, 138.0], [517.0, 138.0], [517.0, 217.0], [449.0, 217.0]], [[24.0, 64.0], [427.0, 36.0], [436.0, 159.0], [34.0, 187.0]]]
